meta/task,meta/agent_name,meta/dataset_class,meta/git_commit,meta/dataset_dir,meta/train_dataset_path,meta/val_dataset_path,meta/train_dataset_sha256,meta/val_dataset_sha256,meta/hostname,meta/platform,meta/python_version,meta/jax_backend,meta/jax_devices,meta/jax_device_count,params/total_count,params/value_count,params/actor_count,params/critic_count,params/target_value_count,training/actor/action_saturation_frac,training/actor/actor_loss,training/actor/bc_loss,training/actor/q_loss,training/actor/q_mean,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits_pos,training/critic/q_mean,training/critic/score_margin,training/critic/v_mean,training/grad/actor_global_norm,training/grad/critic_global_norm,training/grad/global_norm,time/sps,time/step_time,time/update_count,time/samples_seen,time/eval_count,time/total_time,time/train_wall_clock,time/hours_elapsed,time/samples_per_second,compute/total_param_updates,compute/critic_param_updates,compute/value_param_updates,compute/total_param_samples,compute/critic_param_samples,compute/value_param_samples,params/critic_abs_mean,batch/value_goal_source_current_frac,batch/value_goal_source_traj_frac,batch/value_goal_source_random_frac,batch/value_goal_horizon_mean,batch/value_goal_horizon_std,batch/value_goal_maze_xy_distance_mean,batch/value_goal_maze_xy_distance_std,batch/value_goal_maze_path_available_frac,batch/value_goal_maze_path_len_mean,batch/value_goal_maze_path_len_std,batch/value_goal_maze_path_short_frac,batch/value_goal_maze_path_medium_frac,batch/value_goal_maze_path_long_frac,action/policy_behavior_mse,step
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.052246094,1.7638694,0.77011734,0.99375206,-10.140528,0.55371094,0.0028276911,-1.4318271,-1.4318271,17.13532,5.2902308,0.17312703,0.16699673,0.24054287,2006953.4200402782,0.009965343356132507,420000,430080000,5,3502.2657012939453,3502.2657012939453,0.9728515836927626,2006953.4200402782,3384094560000.0,3149052480000.0,0.0,3465312829440000.0,3224629739520000.0,0.0,0.10949000716209412,0.0,1.0,0.0,57.3466796875,48.2189011735209,2.8992722034454346,3.2887001037597656,1.0,0.84375,1.2131280589863545,0.9501953125,0.0498046875,0.0,0.08717279136180878,420000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.045043945,1.7594113,0.7692292,0.9901822,-10.293368,0.578125,0.002756631,-1.1665846,-1.1665846,17.797955,7.956986,0.22966418,0.16295278,0.28160122,2729277.37448087,0.007327937018871307,440000,450560000,5,3648.8244416713715,3648.8244416713715,1.0135623449087143,2729277.37448087,3545241920000.0,3299007360000.0,0.0,3630327726080000.0,3378183536640000.0,0.0,0.11047236621379852,0.0,1.0,0.0,57.859375,48.118726762398595,2.951117515563965,3.3325860500335693,1.0,0.8701171875,1.2158320782563232,0.947265625,0.052734375,0.0,0.08484964072704315,440000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.052001953,1.7624614,0.7711534,0.9913081,-10.369982,0.54589844,0.0028300534,-1.417639,-1.417639,17.431585,6.636598,0.18676455,0.23105267,0.2970965,2728693.205654137,0.007329505813121796,460000,471040000,5,3795.4145579338074,3795.4145579338074,1.0542818216482799,2728693.205654137,3706389280000.0,3448962240000.0,0.0,3795342622720000.0,3531737333760000.0,0.0,0.11136095970869064,0.0,1.0,0.0,56.5048828125,47.568925892152976,2.916952610015869,3.2523303031921387,1.0,0.841796875,1.201549737314371,0.955078125,0.044921875,0.0,0.08970873057842255,460000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.049926758,1.7605087,0.7694074,0.99110126,-10.514814,0.54589844,0.0028010448,-1.3064338,-1.3064338,18.10828,17.091133,0.22691491,0.19006309,0.2959972,2726636.016705149,0.00733503577709198,480000,491520000,5,3942.115273475647,3942.115273475647,1.095032020409902,2726636.016705149,3867536640000.0,3598917120000.0,0.0,3960357519360000.0,3685291130880000.0,0.0,0.11215200275182724,0.0,1.0,0.0,56.7734375,45.63126495407062,2.942668914794922,3.2254345417022705,1.0,0.859375,1.1931403875382813,0.9501953125,0.0498046875,0.0,0.08560244739055634,480000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.049560547,1.7595227,0.76850706,0.9910157,-10.802711,0.55078125,0.0028493642,-1.3056067,-1.3056067,17.805113,8.185884,0.22095653,0.17066611,0.27919298,2725461.9886201466,0.007338195443153382,500000,512000000,5,4088.8791823387146,4088.8791823387146,1.1357997728718652,2725461.9886201466,4028684000000.0,3748872000000.0,0.0,4125372416000000.0,3838844928000000.0,0.0,0.11286354809999466,0.0,1.0,0.0,55.8310546875,46.79348926046106,2.8557827472686768,3.1475048065185547,1.0,0.8193359375,1.164907264129208,0.955078125,0.044921875,0.0,0.08303055912256241,500000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.052124023,1.7620995,0.769488,0.99261147,-10.73505,0.5488281,0.0028082447,-1.3046601,-1.3046601,18.092356,5.864165,0.20363042,0.16319053,0.26095304,2025641.558805986,0.009873405122756957,520000,532480000,6,4286.347284793854,4286.347284793854,1.1906520235538482,2025641.558805986,4189831360000.0,3898826880000.0,0.0,4290387312640000.0,3992398725120000.0,0.0,0.11349049210548401,0.0,1.0,0.0,55.6572265625,46.00588751516532,2.8341727256774902,3.210158109664917,1.0,0.8056640625,1.1785547742451328,0.9501953125,0.0498046875,0.0,0.08561468124389648,520000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.04736328,1.7634151,0.7687572,0.9946578,-10.587593,0.5703125,0.0027524931,-1.2578559,-1.2578559,18.281841,6.6310434,0.19177432,0.16057658,0.25012442,2728291.9697697274,0.007330583727359772,540000,552960000,6,4432.958959341049,4432.958959341049,1.231377488705847,2728291.9697697274,4350978720000.0,4048781760000.0,0.0,4455402209280000.0,4145952522240000.0,0.0,0.11404643207788467,0.0,1.0,0.0,58.849609375,47.812467727151585,2.9097442626953125,3.135392904281616,1.0,0.822265625,1.1446428993111168,0.9609375,0.0390625,0.0,0.08379029482603073,540000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.04699707,1.7637028,0.7693839,0.99431884,-10.975739,0.5488281,0.0027564836,-1.1968001,-1.1968001,18.796663,8.096761,0.2432975,0.1736223,0.29889524,2728328.5066290502,0.007330485558509826,560000,573440000,6,4579.568670511246,4579.568670511246,1.272102408475346,2728328.5066290502,4512126080000.0,4198736640000.0,0.0,4620417105920000.0,4299506319360000.0,0.0,0.11452995985746384,0.0,1.0,0.0,55.7080078125,46.399712232404404,2.880023717880249,3.2152225971221924,1.0,0.8173828125,1.1862043037898615,0.95703125,0.04296875,0.0,0.08549678325653076,560000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.053955078,1.7625965,0.7713146,0.99128187,-10.529751,0.5839844,0.002666417,-1.1128612,-1.1128612,19.363003,6.375474,0.21763793,0.16735767,0.2745448,2727611.4583251234,0.00733241263628006,580000,593920000,6,4726.216923236847,4726.216923236847,1.3128380342324575,2727611.4583251234,4673273440000.0,4348691520000.0,0.0,4785432002560000.0,4453060116480000.0,0.0,0.11495346575975418,0.0,1.0,0.0,57.7080078125,46.65135915356528,2.9189023971557617,3.215090274810791,1.0,0.849609375,1.196854537908475,0.953125,0.046875,0.0,0.09023648500442505,580000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.049804688,1.7627864,0.77062035,0.992166,-11.289583,0.5722656,0.0026976604,-1.1493957,-1.1493957,19.337542,7.659086,0.21039203,0.15582794,0.26181513,2724432.802306652,0.007340967535972596,600000,614400000,6,4873.036273956299,4873.036273956299,1.353621187210083,2724432.802306652,4834420800000.0,4498646400000.0,0.0,4950446899200000.0,4606613913600000.0,0.0,0.11532066017389297,0.0,1.0,0.0,55.9755859375,45.59839110254936,2.8661246299743652,3.193629264831543,1.0,0.8212890625,1.1909062571495168,0.9541015625,0.0458984375,0.0,0.08844482898712158,600000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.05114746,1.758201,0.76796234,0.99023867,-11.321821,0.56152344,0.0026603728,-1.0622417,-1.0622417,19.665611,7.188058,0.2359797,0.11983478,0.26466355,2074991.0518339025,0.009638585782051087,620000,634880000,7,5065.807989597321,5065.807989597321,1.4071688859992557,2074991.0518339025,4995568160000.0,4648601280000.0,0.0,5115461795840000.0,4760167710720000.0,0.0,0.11563597619533539,0.0,1.0,0.0,57.76953125,44.66522182196427,2.975860118865967,3.2282865047454834,1.0,0.8701171875,1.1873871599091383,0.9599609375,0.0400390625,0.0,0.08185126632452011,620000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.052856445,1.7634038,0.7686746,0.99472916,-11.100706,0.5810547,0.002664676,-1.0694647,-1.0694647,20.018059,6.3461437,0.23497097,0.09937981,0.25512293,2729379.212358202,0.007327663600444794,640000,655360000,7,5212.361261606216,5212.361261606216,1.447878128223949,2729379.212358202,5156715520000.0,4798556160000.0,0.0,5280476692480000.0,4913721507840000.0,0.0,0.11590414494276047,0.0,1.0,0.0,55.8388671875,45.62076621073167,2.802074670791626,3.115111827850342,1.0,0.8076171875,1.163868727973473,0.9609375,0.0390625,0.0,0.08365815132856369,640000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.04711914,1.7644175,0.77027506,0.9941425,-11.377516,0.5722656,0.002685118,-1.1418805,-1.1418805,20.285414,8.320862,0.2245989,0.14177322,0.26560175,2727886.864435395,0.007331672358512878,660000,675840000,7,5358.994708776474,5358.994708776474,1.4886096413267984,2727886.864435395,5317862880000.0,4948511040000.0,0.0,5445491589120000.0,5067275304960000.0,0.0,0.11613176763057709,0.0,1.0,0.0,58.529296875,45.97395578415148,2.8372559547424316,3.1559104919433594,1.0,0.8388671875,1.1802463849704603,0.9560546875,0.0439453125,0.0,0.08771979063749313,660000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.052612305,1.7601318,0.76882446,0.99130744,-11.082861,0.6201172,0.002520005,-0.90526474,-0.90526474,21.294971,6.6365237,0.23896207,0.2324223,0.3333512,2728009.4333565305,0.007331342947483063,680000,696320000,7,5505.621567726135,5505.621567726135,1.5293393243683708,2728009.4333565305,5479010240000.0,5098465920000.0,0.0,5610506485760000.0,5220829102080000.0,0.0,0.11632315069437027,0.0,1.0,0.0,57.751953125,47.33510643140884,2.8319613933563232,3.2467100620269775,1.0,0.814453125,1.1910908265861737,0.953125,0.046875,0.0,0.08415350317955017,680000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.046875,1.759173,0.7664432,0.99272984,-10.885236,0.57421875,0.0026834607,-1.1189318,-1.1189318,20.830055,6.491501,0.28920978,0.089526154,0.30274943,2726659.0332457544,0.007334973859786987,700000,716800000,7,5652.321044921875,5652.321044921875,1.5700891791449654,2726659.0332457544,5640157600000.0,5248420800000.0,0.0,5775521382400000.0,5374382899200000.0,0.0,0.11647991836071014,0.0,1.0,0.0,56.107421875,46.13143780862213,2.896271228790283,3.1904115676879883,1.0,0.83203125,1.1747295961298658,0.955078125,0.044921875,0.0,0.0781339704990387,700000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.049316406,1.761247,0.76808596,0.9931611,-11.062263,0.6171875,0.002476508,-0.85310364,-0.85310364,21.739716,6.3685546,0.22956674,0.06883615,0.23966496,2028301.0744492395,0.009860459065437317,720000,737280000,8,5849.530226230621,5849.530226230621,1.6248695072862838,2028301.0744492395,5801304960000.0,5398375680000.0,0.0,5940536279040000.0,5527936696320000.0,0.0,0.1166091188788414,0.0,1.0,0.0,57.408203125,48.35264110117192,2.8987162113189697,3.1708855628967285,1.0,0.837890625,1.1672156722461833,0.95703125,0.04296875,0.0,0.08223429322242737,720000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.05126953,1.7575812,0.76899827,0.988583,-11.46167,0.5810547,0.0025314963,-1.0533776,-1.0533776,21.794495,5.0476284,0.22347838,0.14942239,0.26883012,2722501.219680052,0.007346175873279572,740000,757760000,8,5996.453743696213,5996.453743696213,1.6656815954711701,2722501.219680052,5962452320000.0,5548330560000.0,0.0,6105551175680000.0,5681490493440000.0,0.0,0.11671377718448639,0.0,1.0,0.0,57.3408203125,46.49096910908706,2.903853416442871,3.2571282386779785,1.0,0.8408203125,1.1879331902878218,0.955078125,0.044921875,0.0,0.08453631401062012,740000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.051879883,1.7592709,0.76821584,0.9910551,-11.714395,0.6152344,0.0024980528,-0.8504896,-0.8504896,22.201935,10.039854,0.22684085,0.15989067,0.27752802,2722784.14955958,0.007345412516593933,760000,778240000,8,6143.361994028091,6143.361994028091,1.706489442785581,2722784.14955958,6123599680000.0,5698285440000.0,0.0,6270566072320000.0,5835044290560000.0,0.0,0.1167985051870346,0.0,1.0,0.0,56.71484375,45.27013897469375,2.831411361694336,3.2070610523223877,1.0,0.8271484375,1.2072394231639838,0.953125,0.046875,0.0,0.08260847628116608,760000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.049072266,1.7610976,0.769915,0.99118257,-11.795443,0.59277344,0.0024983701,-0.8494781,-0.8494781,22.592508,7.090904,0.28099373,0.050781325,0.28554547,2721706.785510125,0.007348320138454437,780000,798720000,8,6290.32839679718,6290.32839679718,1.7473134435547724,2721706.785510125,6284747040000.0,5848240320000.0,0.0,6435580968960000.0,5988598087680000.0,0.0,0.11686647683382034,0.0,1.0,0.0,57.748046875,46.39376932436944,2.8615529537200928,3.195382595062256,1.0,0.826171875,1.1887569801935904,0.94921875,0.05078125,0.0,0.08684815466403961,780000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.052368164,1.7616485,0.76853764,0.9931109,-11.828434,0.6230469,0.0024424328,-0.88606024,-0.88606024,22.930746,5.8506126,0.28925332,0.06530696,0.29653415,2719970.2514580037,0.0073530115962028506,800000,819200000,8,6437.388628721237,6437.388628721237,1.7881635079781215,2719970.2514580037,6445894400000.0,5998195200000.0,0.0,6600595865600000.0,6142151884800000.0,0.0,0.11692044883966446,0.0,1.0,0.0,56.2958984375,45.238186289927505,2.8621320724487305,3.186948299407959,1.0,0.8212890625,1.1826776667029233,0.95703125,0.04296875,0.0,0.08342789113521576,800000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,8057368,0,559624,7497744,0,0.04699707,1.7622573,0.7692466,0.99301076,-12.571538,0.61621094,0.0023997128,-0.73728275,-0.73728275,23.504284,8.908432,0.26386166,0.13730626,0.2974491,2055533.4828893426,0.009729824209213258,820000,839680000,9,6631.985112905502,6631.985112905502,1.842218086918195,2055533.4828893426,6607041760000.0,6148150080000.0,0.0,6765610762240000.0,6295705681920000.0,0.0,0.11696246266365051,0.0,1.0,0.0,56.87109375,47.89558736907515,2.9307808876037598,3.205143690109253,1.0,0.8642578125,1.1941147331947273,0.947265625,0.052734375,0.0,0.08514992892742157,820000
